work_id,author_first,author_et_al,institution_first,institution_et_al,title,source,pub_year,volume,issue,pages,doi,pmid,work_type,n_cits,n_self_cits
2579378689,В. Ф. Протасевич,Г. В. Стасевич,,,Исследование особенностей формирования боридных покрытий на карбонитрированной малоуглеродистой стали,Наука и техника eBooks,2012,,3,7-10,,,book-chapter,0,0
921924974,郭欣,,,,我国未成年人刑事和解制度初探——兼评《刑事诉讼法修正案》第一百零八条,时代金融,2012,,,34-35,,,article,0,0
1169624228,吕敬美,韦岚,,,社会转型：现代化还是现代性——当代中国“社会转型”问题述评,山西师大学报：社会科学版,2013,40,6,32-36,,,article,0,0
1986805995,Zul Merali,Hugh D. Piggins,University of Ottawa,,Effects of dopamine D1 and D2 receptor agonists and antagonists on bombesin-induced behaviors,European Journal of Pharmacology,1990,191,3,281-293,10.1016/0014-2999(90)94160-y,2086245.0,article,21,4
1971847043,Amy Poh Ai Ling,Kōkichi Sugihara; Masao Mukaidono,Meiji University,,Utilities need much better functional safeguards - In a digital intelligence smart grid,,2012,,,,10.1109/smartgridcomm.2012.6486065,,article,2,1
1634720858,Hee‐Jin Kim,Han Gu Kim; Zhenlong Zheng; Hyoun Jun Park; Jeung Hyun Yoon; Wook Oh; ...; Sung Bin Cho,Yonsei University,Yanbian University Hospital; Samsung (South Korea); Incheon Medical Center,Coagulation and ablation patterns of high-intensity focused ultrasound on a tissue-mimicking phantom and cadaveric skin,Lasers in Medical Science,2015,30,9,2251-2258,10.1007/s10103-015-1804-8,26341380.0,article,21,9
2125499132,Boyce E. Griffith,,New York University,,On the Volume Conservation of the Immersed Boundary Method,Communications in Computational Physics,2012,12,2,401-432,10.4208/cicp.120111.300911s,,article,80,28
3025709525,Paul D. Goriup,A. Haberl; O.E. RUBEL; V. Ajder; I. Kulchytskyy; Аnatoliy Smaliychuk; N. Goriup,Ukrainian Scientific and Research Institute of Ecological Problems,Trade Co-operative University of Moldova; Agency of European innovations; Lviv University,"Potential for renewable use of biomass from reedbeds on the lower Prut, Danube and Dniester floodplains of Ukraine and Moldova",DOAJ (DOAJ: Directory of Open Access Journals),2019,,,,10.19189/map.2018.omb.338,,article,3,0
1981627675,Y Akai,Akihito Hiromori; Takaaki Umedu; Hirozumi Yamaguchi; Teruo Higashino,Osaka University,Shiga University,Mitigating location and speed errors in floating car data using context-based accuracy estimation,,2013,,,,10.1109/itst.2013.6685529,,article,1,0
2102890509,Kamal H. Bouhadir,David Mooney,American University of Beirut,University of Michigan–Ann Arbor; Ann Arbor Center for Independent Living,Promoting Angiogenesis in Engineered Tissues,Journal of drug targeting,2001,9,6,397-406,10.3109/10611860108998775,11822813.0,review,65,0
2963994419,Eloy Mora C.,José Luis Zambrano Mendoza,,,"Identificación y desarrollo de materiales de maíz de altura, con resistencia duradera a la pudrición de la mazorca ocasionada por Fusarium moniliforme, en el Ecuador",,2000,,,,,,article,0,0
959370984,王建伟,,,,质疑《商标法》第39条——工商部门“以行代诉”有违宪法,中国工商,2002,,6,180,,,article,0,0
4386969839,Sarah Ullrich,Naomi‐Liza Denning; Monica Holder; R. H. Wittenberg; Katja Krebs; A Schwan; ...; Jason S. Frischer,Cincinnati Children's Hospital Medical Center,,Does Length of Extended Resection Beyond Transition Zone Change Clinical Outcome for Hirschsprung Pull-Through?,Journal of Pediatric Surgery,2024,59,1,86-90,10.1016/j.jpedsurg.2023.09.024,37865574.0,article,0,0
3178980053,Karmentxu Marín,,,,"Sor Lucía Caram, monja y activista social.",Tiempo,2015,,1692,82,,,article,0,0
2593998537,Pietro Marani,,,,Gli affreschi del Bergognone nei due transetti della Certosa di Pavia. Tecniche esecutive e organizzazione del lavoro di una bottega in un cantiere sforzesco della fine del Quattrocento,,2010,,,391-404,,,article,0,0
434110063,C. Lee,,,,IS-12 Imprinting and Expression of Insulin-Like Growth Factor-II and H19 in Cervical Carcinoma,日本産科婦人科學會雜誌,2001,53,2,562,,,article,0,0
2953957696,Gloria Kembabazi,John Osapiri,,,"The legal system of tax income and tariff revenue in the natural resources and mining sector of Uganda: obstacles and challenges in collecting taxes, duties, parliamentary and judicial control",KAS African Law Study Library - Librairie Africaine d’Etudes Juridiques,2019,6,1,71-82,10.5771/2363-6262-2019-1-71,,article,0,0
1411388026,Radu Ionicioiu,Robert B. Mann; Daniel R. Terno,,,"Determinism, independence and objectivity are inconsistent",arXiv (Cornell University),2014,,,,,,article,0,0
4395725667,,,,,GBIF Occurrence Download,Global Biodiversity Information Facility,2016,,,,10.15468/dl.an2utv,,dataset,0,0
2369041432,Pla Information,,,,APPLYING ANSYS IN ANALYSING TEMPERATURE RISE OF ELECTRIC CONNECTOR,Computer Applications and Software,2011,,,,,,article,1,0
4210516077,,,,,"Burnett, Sir (Edward) Napier, (12 July 1872–25 Dec. 1923), Consulting Surgeon; Chairman Economical Committee Army Medical Department, War Office; Director of Hospital Service, British Red Cross Society; a Knight of Grace of the Order of St John of Jerusalem",Who Was Who,2007,,,,10.1093/ww/9780199540884.013.u194186,,reference-entry,0,0
2970037620,Teik Seng Khaw,,,,"Comparison of three techniques of nasogastric tube insertion in anaesthetised, paralyzed, and intubated patients: A rendomized open-labelled trial / Khaw Teik Seng",,2017,,,,,,dissertation,0,0
2623516002,Zhenyu Yang,,,,Using hybrid I/O automata for hierarchical hybrid control systems,International Conference on Methods and Models in Automation and Robotics,2001,,,409-414,,,article,0,0
2128260293,Narendra Nathoo,Frederick Lautzenheiser; Gene H. Barnett,,,"George W. Crile, Ohio's first neurosurgeon, and his relationship with Harvey Cushing",Journal of neurosurgery,2005,103,2,378-386,10.3171/jns.2005.103.2.0378,16175875.0,letter,13,4
1498121438,Peter C. Chu,Timothy B. Smith; Steven D. Haeger,,,Mine Burial Impact Prediction Experiment,,2000,,,,,,article,6,5
4213295266,,,,,Appendix,University of Toronto Press eBooks,1961,,,181-214,10.3138/9781442656864-010,,book-chapter,0,0
4236251660,,,,,To Inventors,Scientific American,1898,79,21,333,10.1038/scientificamerican11191898-333c,,article,0,0
4399046286,Athanase Papadopoulos,,Institut de Recherche Mathématique Avancée,Maison Interuniversitaire des Sciences de l'Homme,Surveys in Geometry II,Springer eBooks,2024,,,,10.1007/978-3-031-43510-2,,book,0,0
2139033201,Yunwei Li,Ching-Nan Kao,University of Alberta,,An Accurate Power Control Strategy for Power-Electronics-Interfaced Distributed Generation Units Operating in a Low-Voltage Multibus Microgrid,IEEE Transactions on Power Electronics,2009,24,12,2977-2988,10.1109/tpel.2009.2022828,,article,1035,37
2412669101,J.‐L. Schmutz,P Tréchot,Centre Hospitalier Universitaire de Nancy,,Attention : cancers cutanés et voriconazole,Annales de Dermatologie et de Vénéréologie,2011,138,11,805-806,10.1016/j.annder.2011.05.014,22078051.0,article,1,0
2932254358,Yuan Dong,Shuangshuang Chen; Xuemin Lü; Qinghua Lu,Shanghai Jiao Tong University,Tongji University,High-Level Extraction of Recyclable Nanocatalysts by Using Polyphosphazene Microparticles,Langmuir,2019,35,15,5168-5175,10.1021/acs.langmuir.9b00258,30908060.0,article,8,0
1700225276,María Eugenia Triana Mantilla,Heriberto Fé Mendieta,Instituto de Cardiología y Cirugía Cardiovascular,,Tiocianato sérico: un marcador bioquímico para discriminar fumadores de no fumadores,DOAJ (DOAJ: Directory of Open Access Journals),1999,,,,,,article,0,0
2362830913,Wang Guo-don,,,,The Present Situation and Countermeasures of Grass-roots Cadres Construction of Company System,Value Engineering,2013,,,,,,article,0,0
4397635694,Nai‐Wen Tseng,David A. Petrone,,,CCDC 726690: Experimental Crystal Structure Determination,The Cambridge Structural Database,2009,,,,10.5517/ccsd5my,,dataset,0,0
1968890464,Andrei Alyokhin,David Mota-Sánchez; Mitchell B. Baker; William E. Snyder; Sandra Menasha; Mark E. Whalon; ...; Wassem F. Moarsi,University of Maine,"Michigan State University; Queens College, CUNY; Washington State University; Cornell University; University of Maryland, College Park",The Red Queen in a potato field: integrated pest management versus chemical dependency in Colorado potato beetle control,Pest Management Science,2014,71,3,343-356,10.1002/ps.3826,24817433.0,review,108,17
3042432313,Cong Li,Zhinan Zhu; Bingqiang Niu; Fu Yang; Xiangdong Chen; Yingke Ren; ...; Rusen Yang,Xidian University,University of Electro-Communications; Hebei University of Science and Technology; University of Minnesota,Interdiffusion Stomatal Movement in Efficient Multiple-Cation-Based Perovskite Solar Cells,ACS Applied Materials & Interfaces,2020,12,31,35105-35112,10.1021/acsami.0c10873,32662270.0,article,8,5
658818127,Edwin R. A. Seligman,,,,The progress of taxation during the past twenty-five years and present tendencies,,1909,,,,,,book,2,0
4367158806,Katherine Bourzac﻿,,,,Flexible memory uses less power,C&EN Global Enterprise,2021,99,33,8,10.1021/cen-09933-scicon3,,article,0,0
2014581333,Terumasa Komuro,Junzo Desaki; Yasuo Uehara,Ehime University,,Three-dimensional organization of smooth muscle cells in blood vessels of laboratory rodents,Cell and Tissue Research,1982,227,2,429-437,10.1007/bf00210897,7151129.0,article,29,4
4243751145,Roland Kanz,,,,Idea,Encyclopedia of Early Modern History Online,2019,,,,10.1163/2352-0272_emho_sim_021227,,dataset,0,0
2403138286,Na Li,Yi Hu; Yong‐Ze Lu; Raymond Jianxiong Zeng; Guo‐Ping Sheng,University of Science and Technology of China,CAS Key Laboratory of Urban Pollutant Conversion,Multiple response optimization of the coagulation process for upgrading the quality of effluent from municipal wastewater treatment plant,Scientific Reports,2016,6,1,,10.1038/srep26115,27189652.0,article,32,0
114776060,Jerome S. Bruner,Robert O. Watson,,,El habla del niño: aprendiendo a usar el lenguaje,,1986,,,141,,,article,20,0
1951652164,박준경,김범수; 조성우,,,기업정보보호 활동을 위한 조직 구성원들의 태도와 주요 영향 요인,경영학연구,2011,40,4,955-985,,,article,0,0
2419325699,A Crémieux,J Boudouresques; Ramón Pujol; A Tatossian; M. Pradon,,,[Cerebellar syndrome evolving concomitantly with streptomycin therapy in a pulmonary tuberculosis patient].,PubMed,1959,100,,773-5,,13812773.0,article,0,0
3186170936,Maria Korolev,,Donetsk National Technical University,,Computer simulation in informatics lessons as a factor of the continuity of school education in teaching mathematical modeling,Informatics and Education,2021,,5,52-58,10.32517/0234-0453-2021-36-5-52-58,,article,0,0
4401873460,,,,,ACKNOWLEDGMENTS,State University of New York Press eBooks,2018,,,xvii-xviii,10.2307/jj.18254458.5,,book-chapter,0,0
2561091376,Chanelle Brown,,,,Research exercise: Retrospective Analysis of a 5-Week Summer Sports Program Indicates Health Improvements in 9-16 Year Olds,,2014,,,,,,article,0,0
2920766800,Guozhu Li,Guangfu Yin; Ximing Pu; Xianchun Chen; Xiaoming Liao; Zhongbing Huang,Sichuan University,,Novel Bi-Functional 14-mer Peptides with Both Ovarian Carcinoma Cells Targeting and Magnetic Fe3O4Nanoparticles Affinity,Materials,2019,12,5,755,10.3390/ma12050755,30841597.0,article,4,1
3125578779,Constant Berkhout,,,,Retail Marketing Strategy: Delivering Shopper Delight,,2015,,,,,,book,2,0
3142017025,Lue Dame,,,,The Solar Ultraviolet Network (SUN),,1991,,,,,,article,0,0
2521345873,Jaap Stoker,,,,Multiscale and multiphysics computational models of processes in shock wave lithotripsy,,2013,,,,,,article,2,1
1971875538,Hal W. Hendrick,,University of Southern California,,Human Factors in Organizational Complexity,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,2009,53,16,1026-1027,10.1177/154193120905301606,,article,0,0
598997258,Jonathan Spence,,,,TECHNOLOGY SOLUTIONS IN HEALTH CARE DELIVERY: THE COMPUTER-BASED PATIENT RECORD,,2009,,,,,,dissertation,0,0
2355859341,Xie Han,,,,Characteristics of Jiangsu Green Soy Bean (Vegetable Soybean) in Beijing,Beijing Nongxueyuan xuebao,2004,,,,,,article,0,0
4205320069,Tianyin Deng,Xiaohui He; Haichao Liu,Peking University,Beijing National Laboratory for Molecular Sciences,Insights into the Active Acid Sites for Isosorbide Synthesis from Renewable Sorbitol and Cellulose on Solid Acid Catalysts,Chemical Research in Chinese Universities,2022,38,1,257-264,10.1007/s40242-022-1499-x,,article,7,1
3035316746,Flavia Maria de Assis Paula,,Universidade Estadual de Goiás,,"GEOGRAFIA, CIDADE E JUVENTUDE(S): UMA ANÁLISE DA ESPACIALIDADE DO LAZER JUVENIL NA METRÓPOLE DE GOIÂNIA",Anais do XVI Simpósio Nacional de Geografia Urbana - XVI SIMPURB,2019,1,,3043-3059,,,article,0,0
4376126135,Osoon Kwon,Haeyong Park; Hyoun Hoi Kang; Myounghak Oh,Korea Institute of Ocean Science and Technology,,Holding Capacity of Suction Anchor in Cohesive Soils based on Soil-Spring Model,Korea Society of Coastal Disaster Prevention,2023,10,2,65-72,10.20481/kscdp.2023.10.2.65,,article,0,0
417716366,邹锦强,,,,报料相同，新闻却可以独家——信息时报着力深挖独家新闻案例,岭南新闻探索,2007,,5,44-45,,,article,0,0
73855135,Marielle Thomas,,,,"Integrating Physical, Chemical and Biological Monitoring",Springer eBooks,2000,,,107-114,10.1007/978-94-011-4241-0_9,,book-chapter,2,0
4239475044,,,,,ST. BARTHOLOMEW'S HOSPITAL.,The Lancet,1837,29,747,470-471,10.1016/s0140-6736(02)98564-8,,article,0,0
2141449714,Rajshekhar Y. Gaji,Halley P. Flammer; Vern B. Carruthers,University of Michigan–Ann Arbor,,Forward Targeting of Toxoplasma gondii Proproteins to the Micronemes Involves Conserved Aliphatic Amino Acids,Traffic,2011,12,7,840-853,10.1111/j.1600-0854.2011.01192.x,21438967.0,article,28,9
4394191556,Hendrik Meister,,,,latitudinal gradient in insect immunity,Figshare,2017,,,,10.6084/m9.figshare.4903154,,dataset,0,0
2624783846,Mikaela Andersson,Louise Petersson,,,Lost in translation : A qualitative study regarding the translation process of social media activities.,,2017,,,,,,article,0,0
4365514403,Siyu Yi,Xun Zhang; Xuezong Chen; Juwang Zhou; Cheng Gao; Zhiyuan Ma; ...; Min Wang,Chinese Academy of Sciences,Institute of Subtropical Agriculture; Guangxi University,Fermentation of increasing ratios of grain starch and straw fiber: effects on hydrogen allocation and methanogenesis through in vitro ruminal batch culture,PeerJ,2023,11,,e15050,10.7717/peerj.15050,37077306.0,article,0,0
1983528279,Ricardo Tito Atahuichi Salvatierra,,,,LAS REFORMAS CONSTITUCIONALES Y LA REVOLUCIÓN NACIONAL,OBSERVATÓRIO DE LA ECONOMÍA LATINOAMERICANA,2009,,121,,,,article,0,0
2343829755,邵声,何芊,,,“杰斐逊时代的民主、共和与国家构建”研讨会综述,美国研究,2012,,4,152-155,,,article,0,0
590090437,貴和 中森,,,,景気回復が言われる中 増加する倒産の傾向と実態--「好況型倒産」「資源高関連倒産」など新たな特徴も,近代セールス,2007,52,14,46-50,,,article,0,0
2735100738,D. S. de Oliveira,,,,Fuzzy clustering multi-critério para dados relacionados à genética,,2016,,,,,,article,0,0
3205560208,Gottlieb Wilhelm Becker,Johann Adolph Darnstedt,,,Das Seifersdorfer Thal,,1800,,,,10.11588/diglit.37602,,article,5,0
1974784240,Gerald J. Mizejewski,Michi Vonnegut; Robert D. Simon,New York State Department of Health,,Neonatal androgenization using antibodies to alpha-fetoprotein,Brain Research,1980,188,1,273-277,10.1016/0006-8993(80)90576-4,6154501.0,article,13,4
2897395396,Aurelio Peccei,,,,"New Strategies, New Order — What Goals?",Elsevier eBooks,1977,,,94-128,10.1016/b978-0-08-021480-1.50010-4,,book-chapter,1,0
4380738818,Katie Barclay,Leanne Downing,University of Adelaide,UNSW Sydney,"Memes, History and Emotional Life",,2023,,,,10.1017/9781009063715,,book,7,0
2733652818,Joseph Fletcher,,Episcopal Divinity School,University of Virginia,A Prospect for Parsons,Journal of Pastoral Care,1971,25,2,82-88,10.1177/002234097102500205,,article,1,0
2037069474,James Hitchmough,Marcus de la Fleur,University of Sheffield,Elmhurst College,Establishing North American prairie vegetation in urban parks in northern England: Effect of management and soil type on long-term community development,Landscape and Urban Planning,2006,78,4,386-397,10.1016/j.landurbplan.2005.11.005,,article,41,12
4297862898,,,,,57. Ungerechtfertigte Bereicherung. Grundstücksverkauf,De Gruyter eBooks,1932,,,76-78,10.1515/9783112637845-058,,book-chapter,0,0
4387346024,Hawalia Hastani,,Universidad Particular de Iquitos,,Metode Pembelajaran Al-Qur'an Berbasis Digital Learning,Al Ghazali,2023,6,1,115-131,10.52484/al_ghazali.v6i1.403,,article,1,0
