source_id,society_seq,society,homepage_url
87963603,1,London Mathematical Society,https://www.lms.ac.uk/
88529193,1,Institute for Palestine Studies,https://www.palestine-studies.org/
89533336,1,Hammill Institute on Disabilities,http://www.hammill-institute.org/
89613883,1,International Chinese Statistical Association,http://www.icsa.org/
90033409,1,International Association of Aquaculture Economics and Management (IAAEM),http://www.iaaem.org/
90284741,1,Dr. K C Chaudhuri Foundation,http://www.ijppediatricsindia.in/
90602895,1,International Isotope Society,http://www.intl-isotope-soc.org/
90729755,1,American Society Andrology,https://www.andrologysociety.org/
90857023,1,Center for Migration Studies,http://cmsny.org/
91781374,1,The Accounting History Special Interest Group of the Accounting and Finance Association of Australia and New Zealand,http://afaanz.org/
92442678,1,The American Society of Dermatopathology,http://www.asdp.org/
92522684,1,Academy of Marketing Science (AMS),https://www.ams-web.org
92638099,1,European Platform for Photodynamic Medicine,http://www.eppm-photomedicine.org/
92682373,1,Association for Behavior Analysis International,https://www.abainternational.org/welcome.aspx
92685437,1,Deutsche Gesellschaft für Orthopädie und Unfallchirurgie (DGOU),https://dgou.de/dgou/
93354060,1,Australian Veterinary Association,http://www.ava.com.au/
93410275,1,Club Jules Gonin,German Ophthalmology Society
93508928,1,American Osteopathic Academy of Addiction Medicine,http://www.aoaam.org/
93520703,1,International Union for Health Promotion & Education,http://www.iuhpe.org/
93646482,1,National Fire Protection Association (NFPA),http://www.nfpa.org/
93656081,1,The British Psychological Society,
93666758,1,Association for Evolutionary Economics,http://afee.net/
95346388,1,Neurotoxicity Society,http://www.neurotoxicitysociety.org/
95857176,1,Tianjin University of Technology,http://www.tjut.edu.cn/
96331937,1,American Headache Society,https://americanheadachesociety.org/
96609033,1,International Association for Artificial Intelligence and Law,http://www.iaail.org/
96672897,1,Society of British Neurological Surgeons,http://www.sbns.org.uk/
96933140,1,"Institute of Marine Engineering, Science & Technology (IMarEST)",http://www.imarest.org/
97303050,1,International Society of Nephrology,http://www.theisn.org/
97680518,1,International Cartilage Regeneration & Joint Preservation Society,http://cartilage.org/
98137347,1,Society for Conservation Biology,http://www.conbio.org/
98189702,1,Australasian Association of Philosophy,http://aap.org.au/
98390232,1,"CISM, International Centre for Mechanical Sciences",http://www.cism.it/
98631280,2,Österreichische Akademie der Wissenschaften (ÖAW),https://www.oeaw.ac.at/
98651283,1,Religious History Association,http://therha.com.au/
98809561,1,HUMAN GENOME VARIATION SOCIETY,http://www.hgvs.org/
99068972,1,Canadian Association of Emergency Physicians,https://caep.ca/
99131542,1,The Japanese Society of Sleep Research,http://jssr.jp/
99304778,1,Association for Social Economics,http://www.socialeconomics.org/
99546260,1,Australian Physiotherapy Association,http://www.physiotherapy.asn.au/
99612230,1,Indian Academy of Sciences,https://www.ias.ac.in/
99987044,1,The Association for Science Teacher Education (ASTE),https://theaste.org/
100175869,3,Pan American Neuroendocrine Society,https://paneuroendo.org/
100227592,2,AO Spine,"https://aospine.aofoundation.org/#o=News%20Date%20Facet,Descending"
102063886,1,Ocean University of China,http://eweb.ouc.edu.cn/
102275522,1,American College of Nutrition,https://theana.org/AmericanCollegeofNutrition
102499938,1,American Anthropological Association (AAA),https://www.americananthro.org/
102890116,1,International Xenotransplantation Association,http://www.tts.org/index.php?option=com_content&view=article&id=51&Itemid=292
102998770,1,International Association for Vegetation Science,http://www.iavs.org/
103047102,3,Mathematical Programming Society,http://www.mathprog.org/
103059793,1,Tissue Viability Society,http://www.tvs.org.uk/
103198402,1,Geological Society of China,http://www.geosociety.org.cn/
103448410,1,Association for the Study of Ethnicity and Nationalism,http://asen.ac.uk/
103568991,2,Asian Control Association,
103663982,1,German Society of Dentistry and Oral Medicine (DGZMK),http://www.dgzmk.de/
104292366,1,The International Association for Landscape Ecology (IALE),https://www.landscape-ecology.org/home.html
104593340,1,Geographical Association,https://www.geography.org.uk/
104827148,1,"American Psychological Association, Society of Counseling Psychology (Division 17)",http://www.div17.org/
104939991,1,Australian Psychological Society,https://www.psychology.org.au/
104993753,1,American Association for Anatomy (AAA),http://www.anatomy.org/
105170393,1,History of Education Society,http://www.historyofeducation.org.uk/
105347196,1,European Scientific Association on Material Forming (ESAFORM),https://www.esaform.utwente.nl/
105482265,1,Society for the Study of Human Development,http://www.sshdonline.org/
105605216,1,The Textile Institute,http://www.texi.org/
105693234,1,Bachelier Finance Society,https://www.bachelierfinance.org/
105700240,1,Academy of Legal Studies in Business,http://www.alsb.org/
105764114,1,Statistical Society of Australia and the New Zealand Statistical Association,http://www.statsoc.org.au/
106555721,1,Hammill Institute on Disabilities,http://www.hammill-institute.org/
107104467,1,Royal Society Te Aparangi,https://royalsociety.org.nz/
107251254,1,International Mine Water Association (IMWA),http://www.imwa.info/
107365432,1,Asian Association for the Study of Diabetes (AASD),http://www.aa-sd.org/
107690564,1,China University of Geoscience(Wuhan),https://en.cug.edu.cn/
108358066,1,Norwegian Air Ambulance Foundation,https://norskluftambulanse.no/
108427512,1,Alzheimer's Association,https://www.alz.org/
108612764,1,Japanese Society of Hepato-Biliary-Pancreatic Surgery,http://www.jshbps.jp/modules/en/
109655379,1,Academy of Suicide Research (IASR),http://www.suicide-research.org/
109761077,3,Indiana University of Pennsylvania,
109872917,1,The Coastal and Estuarine Research Federation,https://www.cerf.science/
110015799,1,International Association for Languages and Intercultural Communication (IALIC),http://ialic.international/
110177920,1,International Alliance for Biological Standardization,http://www.iabs.org/
110358141,1,Tianjin University,http://www.tju.edu.cn/
110643388,2,New Zealand Association of Optometrists,http://www.nzao.co.nz/
110941983,1,Istituto Ortopedico Rizzoli,http://www.ior.it/
111042112,1,Japanese Society of Psychiatry and Neurology,https://www.jspn.or.jp/modules/english/index.php?content_id=1
111163843,1,European Trade Union Institute,http://www.etui.org/
111367495,1,Japan Society of Material Cycles and Waste Management (JSMCWM),http://www.jsmcwm.or.jp/edit/index_e.html
111449618,1,Royal Meteorological Society,http://www.rmets.org/
111457979,1,European and Mediterranean Plant Protection Organization,http://www.eppo.int/
111496547,1,Scottish Economic Society,http://www.scotecon.org/
111502347,1,European Health Psychology Society,http://www.ehps.net/
111876535,2,Australia & New Zealand Microcirculation Society,https://www.anzms.org/
112377731,2,Italian Society of Oculoplastic Surgery,
112620617,1,International Simulation and Gaming Association (ISAGA),http://www.isaga2017.com/index.php
112665076,3,Japan Society of Medical Physics,https://www.jsmp.org/en/
113178815,1,Association for Behavior Analysis International,https://www.abainternational.org/welcome.aspx
113449338,1,Shanghai Jiao Tong University (SJTU),https://www.sjtu.edu.cn/
113474406,1,Southeastern Surgical Congress,https://sesc.org/
114289926,2,International Academy of Sex Research,http://www.iasrsite.org/
114377761,1,American Institute for Conservation of Historic and Artistic Works,http://www.conservation-us.org/
114499311,2,https://www.4spe.org/,FALSE
114567169,1,British Sociological Association,http://www.britsoc.co.uk/
114840262,1,Association for Educational Communications & Technology,https://www.aect.org/
114898993,1,Australian Association of Family Therapy,http://www.aaft.asn.au/
115104844,1,Policy Studies Organization,http://www.ipsonet.org/about-us/about-the-pso
115626870,1,Fundación Infancia y Aprendizaje,http://www.fia.es/en/
116094739,2,Austrian Tribology Society (OTG),https://www.oetg.at/de/
116400863,1,Japan Academy of Nursing Science,https://www.jans.or.jp/modules/en/index.php?content_id=1
116712389,1,Operational Research Society,https://www.theorsociety.com/
116778711,1,Korean Society for Innovation Management and Economics (KOSIME),http://www.technology.or.kr/
116955675,2,Japanese Association of Financial Econometrics and Engineering,http://www.jafee.gr.jp/index_english.html
117141055,1,Air & Surface Transport Nurses Association,http://www.astna.org/
117411352,1,Remote Sensing and Photogrammetry Society,http://www.rspsoc.org.uk/
117414780,1,Nordic Political Science Association,http://nopsa.net/
118409008,1,European Sociological Association (ESA),http://www.europeansociology.org/
118523878,1,Higher Education Press,http://www.hep.com.cn/
119013950,1,Institute of Biomedical Science,https://www.ibms.org/
119308939,1,American Society for Neurochemistry,http://www.asneurochem.org/
119514724,1,Policy Studies Organization,http://www.ipsonet.org/
119714264,2,SIOP - The International Society of Paediatric Oncology,https://siop-online.org/
119914596,2,Deutsche Gesellschaft für Infektiologie,https://www.dgi-net.de/
120070924,1,World Society of Emergency Surgery,https://www.wses.org.uk/
120269741,1,The British Psychological Society,http://www.bps.org.uk/
120889147,1,South Asian Studies Association of Australia (SASAA),http://sasaa.org.au/
121023886,1,Diagnosis Press,http://www.diagnosisnet.com/
121038253,1,National Association of School Nurses,http://www.nasn.org/
121474569,1,ISPS,http://www.isps.org/
121590172,1,Manohar Parrikar Institute for Defence Studies and Analyses,https://www.idsa.in/
122014475,1,Metrology Society of India,http://metrologyindia.org/
122069063,1,European Association for Osseointegration,http://www.eao.org/
122476552,1,Institute of Materials Minerals and Mining (IOM3),http://www.iom3.org/
122767448,1,Southern Management Association,http://www.southernmanagement.org/
122866201,1,Japanese Society of Child Neurology,https://www.childneuro.jp/modules/en/
122892125,1,Policy Studies Organization,http://www.ipsonet.org/
123151105,1,European Sleep Research Society,http://www.esrs.eu/
123849394,1,The Australian and New Zealand Society for Geriatric Medicine,http://www.anzsgm.org/
123991139,3,Collége Médical Français des Professeurs d'Anatomie (CMFPA),http://www.campusdanatomie.org/
124030303,2,International Academy for Laser Medicine and Surgery,
124084054,1,The Chinese Society for Metals,http://www.csm.org.cn
124167300,1,History Department of Drexel University,http://drexel.edu/coas/academics/departments-centers/history/
124362806,1,"Society for Education, Music and Psychology Research",http://www.sempre.org.uk/
124760417,1,American College of Legal Medicine (ACLM),http://www.aclm.org/
124867825,1,American Vein and Lymphatic Society,http://www.phlebology.org/
125094086,2,The Phytochemical Society of North America,http://psna-online.org/
125122479,1,The Society for the Experimental Analysis of Behavior (SEAB),
125186969,1,ISPA - Instituto Universitário de Ciências Psicológicas Sociais e da Vida,http://www.ispa.pt/
125527928,1,British Association of Art Therapists,https://www.baat.org/
125532093,1,India Development Foundation,http://www.idfresearch.org/
126023004,2,https://www.hi.no/en,FALSE
126146781,2,http://www.physanth.org/,FALSE
126191069,1,European Federation of Immunological Societies,http://www.efis.org/
126386119,1,Association for Borderlands Studies,https://absborderlands.org/
126412335,1,"Department of Social Work, National University of Singapore",http://www.fas.nus.edu.sg/swk
126440360,1,Higher Education Press,http://www.hep.com.cn/
126457381,3,International Biometric Society - Italian Region,http://ibs-italy.org/?page_id=363&lang=en
126530969,1,European Hernia Society (EHS),https://www.europeanherniasociety.eu/
126670327,1,"British Association for Surgery of the Knee (BASK), the Australian Knee Society (AKS), and the German Knee Society (DKG)","http://www.baskonline.com/, http://www.aoa.org.au/knee.asp, http://deutsche-kniegesellschaft.de/en/"
126813707,1,Kaohsiung Medical University,http://english2.kmu.edu.tw/front/bin/home.phtml
126993733,2,the Society for Complex Acute Illness,http://www.scai-med.org/
127202688,1,Italian Society of Chemotherapy (SIC),http://www.chemio.org/
127438345,1,International Society of Cardiovascular Ultrasound,http://iscu.org/
127482523,2,the European Federation of Radiographer Societies,https://www.efrs.eu/
128199769,1,American Society for Bone and Mineral Research,http://www.asbmr.org/
