source_id,alternative_title_seq,alternative_title
17404554,1,AJCB
4210182571,1,Korean journal of remote sensing
186775512,1,Reviews in chemical engineering (Print)
4210194937,1,IJREP
4210239513,2,"Collection ""Architectura Medii Aevi"""
4210170606,1,JGEET
4210177924,1,Nursing journal
4210230279,3,"Travaux (Histoire, Histoire de l’art, Archéologie)"
4210233314,2,Issues of chemistry and chemical technology
161848700,1,JLA
131338839,2,Journal of the International Federation on Ageing
2765038693,1,Engineering and instrumentation
100554201,3,Journal of internet technology (Online)
4210197257,3,Estestvennye nauki i biomedicina
4210204812,1,Journal of language and culture
19370311,1,Geobios (Villeurbanne)
4210189184,1,"Science, education, society"
4210214548,1,Plant biotechnology and breeding
4210177739,2,Institute of Business and Technology journal of business studies
4210184594,1,"Collection ""Bibliothèque de l'Antiquité tardive"""
4210237897,1,VerwArch
4210177735,1,Journal of Subjectivities
4210194292,1,Proceedings of the annual meeting - American Society of Brewing Chemists
4210208186,2,Institute of Radio Engineers transactions on education
4210207751,1,Bogoslovsʹkì rozdumi
68287501,1,WJBC
4210190883,1,Jurnal Ilmiah
4210175674,6,Crime and justice
2764783378,1,Physician leadership journal of medical management
115032874,1,Twentieth century China
4210175870,1,MAiB
4210210800,1,Herald of anthropology
4210178157,1,ISSues
4210224484,1,official journal of Japan Prosthodontic Society
4210181920,1,Pediatriâ im. G.N. Speranskogo
4210215311,1,JIPSYA
4210189629,1,ARSCI
140063188,1,News and scope
192122970,1,Journal of elastomers & plastics
121701187,1,ELA
4210180503,1,Journal für Betriebswirtschaft (Heidelberg. Print)
207775623,1,Pratiques psychologiques (Issy-les-Moulineaux)
4210191777,1,Canadian studies
196738966,1,JHSEM
4210175643,1,JTAM
4210181207,3,Basrah journal of agricultural sciences
4210182728,3,Geological data processing
4210200178,1,JCCM
4210220595,1,Die Rentenversicherung (Berlin. Print)
4210197025,1,Women's studies
4210187763,3,CRiSPI series
2764436232,1,Assiut veterinary medical journal
93955710,6,CILSA
4210203825,2,Jahrbuch für phänomenologische Anthropologie und Psychotherapie
4210226052,1,Europe
4210231124,1,JSEDM
4210184120,2,Boletim técnico-científico do Centro de Pesquisa e Extensão Pesqueira do Norte do Brasil
107213193,1,SCAN
4210221181,1,JRDT
76694907,2,Journal of molecular graphics and modelling
4210176451,1,IJEMP
4210225404,1,Jurnal Ilmiah Manajemen
4210194858,1,ESCJ
4210238455,2,Italian journal of dairy science and technology
4210234832,1,Seminario de edición crítica de textos
4210222558,1,Trauma
2764516239,3,Nihon ryutsu gakkaishi
19681352,1,Low power electronics
4210239944,1,"Collection ""Early European research"""
17866092,4,Zeitschrift für ägyptische Sprach- und Alterthumskunde
4210221777,2,Archiv of pharmacy
4210210488,1,OECD and selected partner economies
4210195419,2,Journal of pure & applied sciences
10907757,1,XRS. X-Ray spectrometry
4210234024,1,Espiral (Cañada de San Urbano)
2502551423,4,OR-Spektrum (Print)
4210196886,1,Issues of analysis
4210199849,1,Jixie gongcheng qianyan
4210170631,1,"Navegando el pacífico, conectando ideas"
4210178933,1,ACI Avances en Ciencias e Ingenierías
205940958,2,Fornvännen
4210184898,2,Entertainment
203465302,6,Archiv für die gesamte Physiologie des Menschen und der Tiere. 1910-1968
4210217870,1,GEI
4210170536,2,"Èkonomičeskij vestnik Nacionalʹnogo tehničeskogo universiteta Ukrainy ""Kievskij politehničeskij institut"""
4210191192,1,Journal of non invasive  vascular investigation
4210176367,4,Oil information (Online)
2765024343,3,Journal of basic and applied genetics
4210178761,1,Sumskij istoriko-arhivnyj žurnal
4210180573,1,Scientific work. Monthly international scientific journal on humanitarian sciences
4210233431,2,SMS
4210201738,2,ECOA
4210227566,1,Archaeological news
185853653,1,"Current opinion in nephrology and hypertension, with evaluated MEDLINE"
9231424,1,JLS
4210220861,1,Jurnal Ilmu Hukum
4210236598,1,Jurnal Kesehatan dan Kedokteran
4210199571,1,La experiencia de los espacios de formación integral en la Facultad de Humanidades y Ciencias de la Educación
4210198947,2,RMJ. Medical review
4210236829,2,Jurnal Kependidikan
4210229173,1,National Nutrition Journal
4210191511,2,IJCBE
4210209359,1,OJOMUS
2490232976,1,JGPT
4210203291,1,PiA
2764344031,4,South African Dental Association
2765042668,2,P & R
2764935008,1,CDJ
2765027960,2,IPJ
4210203432,4,"Mensch, Arbeit, Organisation : Zeitschrift für Beraterinnen und Berater"
2739150457,1,"Conexões Culturais, revista de linguagens, artes e estudos em cultura"
4210183563,1,Systems and means of informatics
21737379,2,Philosophy and theology
4210238722,1,Modern economic management
4210175731,2,das Magazin aus der Hautarztpraxis
4210182398,4,Vestnik MGOU. Seriâ Istoriâ i političeskie nauki
78067151,1,JARS
22730210,1,Fish pathology
1234972,2,AAPS PharmSciTech
4210201588,1,Open journal of fisheries research
2764527006,2,Aviation engineering
980336987,4,University of Pittsburgh School of Law journal of technology law and policy
90526950,1,ASAP
2764978608,1,China Terminology
2738645507,1,RACC
4210178849,1,Revue Internationale de Semiotique et Linguistique
4210203872,3,Rapport Grønlands Geologiske Undersøgelse
4210175470,1,Serbian journal of the Medical chamber
4210226086,2,EETOAJ
4210232044,1,Journal of obesity and eating disorders
4210225272,4,Journal Ishraqat tanmawya
2764634787,1,EBEM
4210170034,5,Odesa National University herald. Geography and geology
4210226681,1,"Revista iberoamericana de viticultura, agroindustria y ruralidad"
2765003883,4,European journal of open and distance learning
4210228315,1,Lingwistiks
4210216259,2,"Journal of media law, ethics and policy research"
4210204357,1,Annales UMCS.
4210181503,4,Construction and architecture. The Research and development
4210187364,2,Cahiers Charles 5
4210239194,1,Addiction research and therapy
126162762,3,CJC
1017980576,1,ERSP
4210193437,1,Collection Moving texts
31549366,3,AME. Aquatic microbial ecology
111466380,1,IJMS
4210213657,2,Earth and Environmental Science Research and Reviews
2484352698,5,NSE
4210200613,2,VVOA
4210189883,1,JBHR
4210177507,1,ISL
4210238938,1,(Media Informasi Teknik Sipil Universitas Wiraraja)
4210207258,1,Jurnal Pendidikan Bahasa dan Sastra Indonesia
12300285,1,Materials in engineering applications
136800548,5,Sportsmedicine
4210225469,1,DDI use cases
2765048997,1,TD
4210200417,3,The Neurological Journal
4210233644,1,JKPI
4210192967,1,ALTICS
4210176426,1,JATI
2764657700,2,Journal of the KIMST
4210233800,1,CSIAM-AM
4210190055,1,"Arteterapia, papeles de arteterapia y educación artística para la inclusión social"
4210227385,1,Diversa!
4210177713,2,CMA newsletter
4210174382,1,Gukjegyeong-yeong-yeon-gu
4210168697,1,"Journal of economic, bussines and accounting"
4210237019,1,Jurnal Kajian Bahasa dan Sastra
4210229922,1,JSKK
4210181898,1,Educazione sentimentale
126509178,1,daehanuisahakoeji
206203058,2,Infection and chemotherapy
2755288776,1,General Practitioner
4210201668,2,AJBSR
4210181956,1,Philosophical transactions of the Royal Society of London.
206286455,2,Cornell J. L. and Pub. Pol'y
4210225107,1,Animal blood-group research information
4210204160,1,AJMCM
4210209899,1,JOYCED
4210199616,1,Openheart
4210225692,1,SIJLCJ
4210211704,2,CTC
4210214979,4,Informationen aus Orthodontie und Kieferorthopädie (Internet)
4210167704,5,ATZheavy duty
2738757837,2,Acta silvatica et lignaria Hungarica (Online)
4210200615,2,Journal of Gyeonggi cultural studies
2914438957,1,Journal of the Korean Foundrymen's Society
4210238347,1,Indonesia Journal of Communication
4210170492,1,Journal of bone and mineral research plus
2737532273,2,Journal of the Association of Southeast Asian Nations Federation of Endocrine Societies
4210204021,1,JICC
96615428,1,JVI
4210186068,2,Experimental reports of veterinary anesthesiology
2764652790,1,"Memoirs of the College of Science and Engineering, Waseda University"
2764687399,2,Journal of accountancy
4210186500,1,PH
4210220168,2,Socio-economic and humanitarian journal
4210227846,1,Courrier du CIBP
4210230332,1,Una revista interdisciplinar para el conocimiento científico de los recursos naturales en Latinoamérica.
22475951,1,"Mondo ortodontico, Ortognatodonzia italiana"
4210196876,1,IJPR
4210225993,1,Vestnik Donbasskoj gosudarstvennoj mašinostroitelʹnoj akademii
93626530,1,IJAT (Online)
4210182669,1,Jurnal Penelitian Pendidikan Islam
4210207460,1,SAGP
4210191203,1,"ESSCIRC,"
24921047,1,VJIL
4210216228,2,Springer briefs in economics (Internet)
2764779562,2,Jurnal teknologi dan manajemen perikanan laut
4210182498,2,International journal of environmental sciences and natural resources
185082372,2,Journal of sociology & social welfare
4210184119,1,La revista mexicana de ingeniería electromecánica
180455664,2,EPI
4210210104,1,"Jurnal Bagian Hukum dan Masyarakat Fakultas Hukum Unsrat, (e-journal)"
4210212648,1,Journal of Sports Science and Physical Education Applications
40961437,1,JMCP : Journal of managed care pharmacy
4210208839,1,Journal of Korea youth welfare
4210214173,2,Herald of National Academy of Sciences of Ukraine
4210195718,4,"Probleme der geschichte, philologie, kultur"
2764882937,1,"Journal of the Society of Agricultural Structures, Japan"
111636273,2,Zhongguo yan jiu shu ping
4210202892,1,"Annual of Konstantin Preslavsky University, Shumen."
4210189693,1,Jurnal ilmu sosial dan ilmu politik
62290193,1,Geomechanics and tunnelling (Print)
4210181838,2,Porphyrin science
4210216377,1,AAOJ
141090317,1,Community and junior college libraries
4210238337,1,Future-Focused Finance Clinical Finance Journal
4210181136,1,Housing and utilities infrastructure
4210206069,1,Jurnal manajemen dan bisnis
4210236733,1,Education study
4210190586,1,RJHS
4210212435,1,CEICJ
5486590,2,IEEP (Print)
2764460177,1,Official publication of the Usmanu Danfodiyo University Teaching Hospital
4220651564,1,International Conference on Structural Dynamics
2764996131,2,Neftyanoe khozyaystvo - Oil industry
4210172071,1,Drug research and development
4210225045,2,IJBDM
4210216002,1,Revista de investigaciones escolares
4210190168,1,ZWAM
132932317,1,Indian growth & development review
155959304,5,Information systems and operational research
82857703,1,Terra plural
198132698,1,Journal of the Surface Finishing Society of Japan
61648352,2,NN
4210236331,1,AHL
4210201456,1,"Science, technology industry review"
4210172532,1,IJBPR
192565471,2,Pediatric anesthetic
2739134625,2,Polskie Pismo Entomologiczne (Online)
4210213123,4,Central government debt. Statistical yearbook ...
2764450864,1,Official newspaper of the American Public Health Association
4210231223,1,Jusikom
2736754172,2,I&D
4210215299,1,ВОЗиЗДВР
153227239,4,Annals of nutrition and metabolism
4210177788,1,GAHM
4210171820,3,LDC report
4210207017,2,International Ocean Discovery Program expedition reports
71537566,1,Zentralblatt Math (Print)
11365620,1,"Revue d'études turques : peuples, langues, cultures, états"
4210218868,2,Collection Histoire de l'Afrique
4210174567,2,Springer briefs in archaeology. Archaeological heritage management
200299838,1,Latvijas Fizikas un Tehnisko Zinātņu Žurnāls
4210206089,1,"Bibliotecas Universitárias, Pesquisas, Experiências e Perspectivas"
4210187783,2,"Forschungsberichte - Iwb, Technische Universität München"
4210230241,1,Jurnalnya orang pintar komputer
4210231787,2,IEEE Workshop on Applications of Computer Vision
4210185214,1,"Juris, revista da Faculdade de Direito"
4210169710,2,Indonesian Journal of Materials Science
4210223442,1,Institute of Physics concise physics
4210202583,2,Revista entorno
4210171497,1,IDR
4210217361,2,Mağallaẗ Al-Ǧadīd fi Al-Buḥūṯ Al-Zirāʿiyyaẗ
4210202285,4,Society of Automotive Engineers technical paper series
4210214590,1,Kommagene biyoloji dergisi
4210189958,1,IJC
4210239268,1,Revista medievalismo
4220650788,1,OCP
4210188640,1,Journal of economic
2764543368,9,European Review of Public Law
2764545665,2,Ukrainskij nejrohirurgičeskij žurnal
4210229179,1,Nature Partner Journals biofilms and microbiomes.
2764765808,1,IJMCE
4210195335,1,IEA statistics. IEA CO2 emissions from fuel combustion (Online)
4210217024,2,European Society for Medical Oncology open
4210191094,1,"War, history and politics"
139838620,2,Green journal
4210236754,1,RPAH
4210192526,2,Jurnal ilmu-ilmu pertanian
2764613136,1,ICA
4210182840,3,The Journal of Economics and Social Research
14674288,2,Journal of culinary science and technology
133487077,2,Progress in electromagnetics research M
154487680,2,Chemical engineering and technology (Internet)
4210195437,1,"Nouveaux enjeux dans la culture, transformations artistiques et révolution technologique"
4210234263,1,"Al-Mağallaẗ al-Akādīmiyyaẗ al-Miṣriyyaẗ li-l-’Ulūm al-Bayūlūğiyyaẗ. H, Ṭibiyyaẗ wa Ṭufīliyāt"
2764454127,2,Industrial Engineering & Management Systems
4210228541,2,Journal of e-learning and higher education
2477993565,2,Analysis and PDE
2764521094,2,Erzincan Eğitim Fakültesi dergisi
4210170350,2,Biomedical engineering and technology
4210188754,1,Majallah-i dandānpizishkī-i jāmi̒ah-i islāmī-i dandānpizishkān
4210214345,1,PPRS
4210227830,1,Canon & culture
4210184588,2,MGG
4210205594,2,Mağallaẗ kulliyyaẗ Filasṭīn al-tiqniyyaẗ
80275993,2,Religion and education
2764429826,1,Türkiye klinikleri journal of anesthesiology reanimation-special topics
4210211327,1,"Eurasian union of scientists. Series: philology, art history and culturology"
4210206244,1,Journal of nursing and patient care
62401924,1,JASA
93118124,1,Transactions of the American Philosophical Society held at Philadelphia for promoting useful knowledge
4210221566,1,Arabic As Foreign Language Journal
4210180686,1,Jahrbuch der Jean-Paul-Gesellschaft (Print)
4210199488,1,Jurnal Ilmiah Teknik Perminyakan
19392275,2,DCDS
4210214891,1,Science and studies of accounting and finance
4210178656,1,JMMB
4210236135,1,The Scientific Journal of Sport Sciences in Menoufia University
4210192328,1,SJ of PNA
190649576,3,I & EC
2501039776,2,"IEEE systems, man, and cybernetics magazine"
4210235398,1,Journal of Literature and Language Teaching
4210202399,2,JoITL
3012775404,1,Ukrainskij medicinskij žurnal
37376905,1,Journal of public policy and marketing
4210174280,1,Media komunikasi penelitian sosial keagamaan
2738699108,1,Perspectivas
4210219134,1,Realis
4210189847,1,Philosophy of education
158079644,3,Alimentary pharmacology and therapeutics
979866670,1,Red pencil review
4210223640,1,Children and schools
4210213074,4,Journal of legal & political studies
4210220615,1,Cuadernos de Economía y Administración
4210232870,1,Jurnal fisika dan terapannya
4210181297,1,Jurnal Dirasat Islamiyah
2739140179,1,E balonmano punto com
2764821542,3,Biologičeskij vestnik MGPU imeni Bogdana Hmelʹnickogo
2764974331,1,MSCE
4210193210,1,ERR
4210188761,3,BenM
